,Unnamed: 0,batsman,bowler,batsman_runs,total_runs,dismissals,balls,strike_rate,economy,bowler_strike_rate,bowler_average,metric
10589,73618,F du Plessis,DJ Harris,8.0,8.0,0.1,3.0,266.6666666666667,16.0,30.0,80.0,1.1968202110268868
10590,73623,S Badrinath,Ankit Sharma,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
10591,73624,F du Plessis,Ankit Sharma,30.0,30.0,1.0,28.0,107.14285714285714,6.428571428571429,28.0,30.0,0.18032447375963145
10592,73629,F du Plessis,TP Sudhindra,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10593,73630,RA Jadeja,TP Sudhindra,13.0,13.0,0.1,8.0,162.5,9.75,80.0,130.0,1.1851325136535777
10594,73632,S Badrinath,TP Sudhindra,13.0,15.0,0.1,9.0,144.44444444444446,10.0,90.0,150.0,1.2155205268241822
10595,73649,S Badrinath,MS Gony,6.0,6.0,0.1,4.0,150.0,9.0,40.0,60.0,0.5049085265269679
10596,73658,MS Dhoni,DT Christian,12.0,12.0,1.0,11.0,109.0909090909091,6.545454545454546,11.0,12.0,0.07344124022210441
10597,73661,RA Jadeja,Ankit Sharma,17.0,17.0,0.1,5.0,340.0,20.4,50.0,170.0,3.2426347592509726
10598,73662,MS Dhoni,Ankit Sharma,3.0,5.0,0.1,4.0,75.0,7.5,40.0,50.0,0.21037855271956996
10599,73675,DJ Bravo,DT Christian,14.0,14.0,0.1,6.0,233.33333333333334,14.0,60.0,140.0,1.8326309481349208
10600,73680,DJ Bravo,TP Sudhindra,16.0,16.0,0.1,6.0,266.6666666666667,16.0,60.0,160.0,2.393640422053774
10601,73690,DJ Bravo,DW Steyn,4.0,5.0,0.1,7.0,57.142857142857146,4.285714285714286,70.0,50.0,0.16028842111967234
10602,73695,JA Morkel,TP Sudhindra,2.0,3.0,0.1,2.0,100.0,9.0,20.0,30.0,0.16830284217565594
10603,73707,DJ Harris,R Ashwin,6.0,6.0,0.1,9.0,66.66666666666667,4.0,90.0,60.0,0.22440378956754126
10604,73715,DJ Harris,JA Morkel,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
10605,73730,DJ Harris,DE Bollinger,8.0,8.0,1.0,4.0,200.0,12.0,4.0,8.0,0.08976151582701652
10606,73749,CL White,SK Raina,10.0,10.0,0.1,7.0,142.85714285714286,8.571428571428571,70.0,100.0,0.8014421055983617
10607,73756,PA Patel,JA Morkel,5.0,5.0,1.0,4.0,125.0,7.5,4.0,5.0,0.03506309211992831
10608,73764,CL White,DJ Bravo,25.0,26.0,0.1,13.0,192.30769230769232,12.0,130.0,260.0,2.805047369594267
10609,73769,PA Patel,DJ Bravo,8.0,8.0,1.0,7.0,114.28571428571429,6.857142857142857,7.0,8.0,0.05129229475829511
10610,73773,B Chipli,RA Jadeja,7.0,7.0,1.0,6.0,116.66666666666667,7.0,6.0,7.0,0.045815773703372975
10611,73777,CL White,SB Jakati,17.0,17.0,1.0,9.0,188.88888888888889,11.333333333333334,9.0,17.0,0.18014637551394286
10612,73780,DT Christian,SB Jakati,2.0,2.0,1.0,3.0,66.66666666666667,4.0,3.0,2.0,0.0074801263189179235
10613,73785,MS Gony,RA Jadeja,1.0,1.0,1.0,4.0,25.0,1.5,4.0,1.0,0.0014025236847970968
10614,73788,MS Gony,SB Jakati,3.0,3.0,0.1,4.0,75.0,4.5,40.0,30.0,0.12622713163174193
10615,73797,DW Steyn,RA Jadeja,4.0,4.0,1.0,10.0,40.0,2.4,10.0,4.0,0.008976151582701597
10616,73800,Ankit Sharma,F du Plessis,14.0,14.0,0.1,4.0,350.0,21.0,40.0,140.0,2.7489464222023816
10617,73801,DW Steyn,F du Plessis,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
10618,73812,Ankit Sharma,DE Bollinger,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10619,73822,SP Goswami,JH Kallis,4.0,5.0,0.1,6.0,66.66666666666667,5.0,60.0,50.0,0.18700315797295103
10620,73825,SP Goswami,B Lee,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
10621,73838,R Dravid,SP Narine,11.0,11.0,0.1,12.0,91.66666666666667,5.5,120.0,110.0,0.565684552868177
10622,73845,SP Goswami,Iqbal Abdulla,6.0,6.0,0.1,3.0,200.0,12.0,30.0,60.0,0.6732113687026239
10623,73859,SP Goswami,YK Pathan,9.0,9.0,0.1,7.0,128.57142857142858,7.714285714285714,70.0,90.0,0.6491681055346731
10624,73869,BJ Hodge,SP Narine,20.0,20.0,0.1,16.0,125.0,7.5,160.0,200.0,1.4025236847971334
10625,73873,AL Menaria,SP Narine,11.0,11.0,0.1,8.0,137.5,8.25,80.0,110.0,0.8485268293022656
10626,73912,OA Shah,B Lee,14.0,14.0,0.1,6.0,233.33333333333334,14.0,60.0,140.0,1.8326309481349208
10627,73920,OA Shah,JH Kallis,7.0,8.0,1.0,6.0,116.66666666666667,8.0,6.0,8.0,0.05236088423242624
10628,73927,KK Cooper,B Lee,1.0,2.0,0.1,2.0,50.0,6.0,20.0,20.0,0.056100947391885314
10629,73930,KK Cooper,Iqbal Abdulla,4.0,4.0,0.1,3.0,133.33333333333334,8.0,30.0,40.0,0.2992050527567217
10630,73931,OA Shah,Iqbal Abdulla,4.0,4.0,0.1,3.0,133.33333333333334,8.0,30.0,40.0,0.2992050527567217
10631,73936,JH Kallis,AA Chavan,7.0,8.0,0.1,12.0,58.333333333333336,4.0,120.0,80.0,0.26180442116213143
10632,73939,BB McCullum,AA Chavan,1.0,1.0,1.0,3.0,33.333333333333336,2.0,3.0,1.0,0.0018700315797294254
10633,73950,DB Das,AA Chavan,10.0,10.0,0.1,8.0,125.0,7.5,80.0,100.0,0.7012618423985666
10634,73951,MK Tiwary,AA Chavan,11.0,12.0,0.1,8.0,137.5,9.0,80.0,120.0,0.925665631966108
10635,73957,DB Das,A Singh,1.0,1.0,0.1,3.0,33.333333333333336,2.0,30.0,10.0,0.01870031579729503
10636,73967,DB Das,KK Cooper,1.0,1.0,1.0,3.0,33.333333333333336,2.0,3.0,1.0,0.0018700315797294254
10637,73968,MK Tiwary,KK Cooper,29.0,29.0,0.1,21.0,138.0952380952381,8.285714285714286,210.0,290.0,2.246709369360741
10638,73971,YK Pathan,KK Cooper,2.0,4.0,1.0,5.0,40.0,4.8,5.0,4.0,0.008976151582701597
10639,73974,YK Pathan,SK Trivedi,22.0,24.0,1.0,25.0,88.0,5.76,25.0,24.0,0.11848520089166181
10640,73992,YK Pathan,J Botha,8.0,9.0,0.1,5.0,160.0,10.8,50.0,90.0,0.8078536424431487
10641,73994,MK Tiwary,J Botha,31.0,32.0,1.0,29.0,106.89655172413794,6.620689655172414,29.0,32.0,0.19190393038879394
10642,74002,R Bhatia,SK Trivedi,13.0,13.0,1.0,8.0,162.5,9.75,8.0,13.0,0.11851325136535773
10643,74007,R Bhatia,J Botha,2.0,2.0,0.1,3.0,66.66666666666667,4.0,30.0,20.0,0.07480126318918034
10644,74024,LR Shukla,AA Chavan,7.0,7.0,1.0,3.0,233.33333333333334,14.0,3.0,7.0,0.09163154740674595
10645,74030,B Lee,A Singh,20.0,20.0,0.1,8.0,250.0,15.0,80.0,200.0,2.805047369594267
10646,74039,B Lee,KK Cooper,5.0,6.0,1.0,4.0,125.0,9.0,4.0,6.0,0.0420757105439139
10647,74051,SP Narine,KK Cooper,2.0,2.0,1.0,3.0,66.66666666666667,4.0,3.0,2.0,0.0074801263189179235
10648,74052,Iqbal Abdulla,KK Cooper,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
10649,74067,SC Ganguly,JP Faulkner,5.0,5.0,0.1,6.0,83.33333333333333,5.0,60.0,50.0,0.23375394746618877
10650,74086,MN Samuels,P Kumar,8.0,10.0,0.1,15.0,53.333333333333336,4.0,150.0,100.0,0.2992050527567217
10651,74093,MN Samuels,AD Mascarenhas,6.0,6.0,1.0,9.0,66.66666666666667,4.0,9.0,6.0,0.022440378956754103
10652,74106,MN Samuels,Bipul Sharma,13.0,13.0,0.1,6.0,216.66666666666666,13.0,60.0,130.0,1.5801766848714367
10653,74111,MN Samuels,PP Chawla,11.0,11.0,0.1,8.0,137.5,8.25,80.0,110.0,0.8485268293022656
10654,74136,MN Samuels,Harmeet Singh,6.0,9.0,1.0,7.0,85.71428571428571,7.714285714285714,7.0,9.0,0.04327787370231151
10655,74155,CJ Ferguson,AD Mascarenhas,3.0,3.0,0.1,3.0,100.0,6.0,30.0,30.0,0.16830284217565594
10656,74159,CJ Ferguson,Harmeet Singh,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0
10657,74162,SPD Smith,Harmeet Singh,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
10658,74165,SPD Smith,JP Faulkner,28.0,28.0,1.0,15.0,186.66666666666666,11.2,15.0,28.0,0.2932209517015873
10659,74183,R Sharma,JP Faulkner,0.0,0.0,0.1,2.0,0.0,0.0,20.0,0.0,0.0
10660,74186,PC Valthaty,AB Dinda,1.0,1.0,1.0,5.0,20.0,1.2,5.0,1.0,0.0011220189478376996
10661,74191,AC Gilchrist,MN Samuels,4.0,4.0,0.1,6.0,66.66666666666667,4.0,60.0,40.0,0.14960252637836086
10662,74201,Mandeep Singh,AB Dinda,23.0,25.0,0.1,17.0,135.2941176470588,8.823529411764707,170.0,250.0,1.8975320441372978
10663,74203,Mandeep Singh,MN Samuels,7.0,7.0,0.1,7.0,100.0,6.0,70.0,70.0,0.3927066317431973
10664,74205,AM Nayar,MN Samuels,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
10665,74215,AM Nayar,R Sharma,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
10666,74221,Mandeep Singh,M Kartik,12.0,15.0,0.1,8.0,150.0,11.25,80.0,150.0,1.26227131631742
10667,74228,Mandeep Singh,JD Ryder,7.0,7.0,1.0,7.0,100.0,6.0,7.0,7.0,0.03927066317431971
10668,74247,DJ Hussey,M Kartik,5.0,5.0,1.0,8.0,62.5,3.75,8.0,5.0,0.017531546059964098
10669,74267,DJ Hussey,R Sharma,14.0,14.0,1.0,9.0,155.55555555555554,9.333333333333334,9.0,14.0,0.12217539654232806
10670,74272,PP Chawla,A Nehra,16.0,16.0,0.1,7.0,228.57142857142858,13.714285714285714,70.0,160.0,2.051691790331806
10671,74279,AD Mascarenhas,R Sharma,4.0,4.0,0.1,3.0,133.33333333333334,8.0,30.0,40.0,0.2992050527567217
10672,74280,Bipul Sharma,R Sharma,15.0,15.0,0.1,8.0,187.5,11.25,80.0,150.0,1.577839145396775
10673,74284,AD Mascarenhas,MN Samuels,1.0,1.0,1.0,2.0,50.0,3.0,2.0,1.0,0.0028050473695941935
10674,74285,Bipul Sharma,MN Samuels,14.0,14.0,0.1,7.0,200.0,12.0,70.0,140.0,1.5708265269727892
10675,74288,JP Faulkner,MN Samuels,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
10676,74296,JP Faulkner,AB Dinda,6.0,7.0,1.0,10.0,60.0,4.2,10.0,7.0,0.023562397904591803
10677,74297,Bipul Sharma,AB Dinda,8.0,8.0,0.1,5.0,160.0,9.6,50.0,80.0,0.7180921266161322
10678,74304,P Kumar,MN Samuels,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
10679,74309,PA Patel,Harbhajan Singh,16.0,18.0,1.0,25.0,64.0,4.32,25.0,18.0,0.06462829139545179
10680,74341,DT Christian,PP Ojha,14.0,16.0,0.1,12.0,116.66666666666667,8.0,120.0,160.0,1.047217684648526
10681,74394,CL White,Harbhajan Singh,8.0,8.0,0.1,4.0,200.0,12.0,40.0,80.0,0.8976151582701652
10682,74425,CL White,KA Pollard,6.0,7.0,0.1,4.0,150.0,10.5,40.0,70.0,0.589059947614796
10683,74428,DW Steyn,KA Pollard,7.0,7.0,1.0,5.0,140.0,8.4,5.0,7.0,0.0549789284440475
10684,74429,Ankit Sharma,KA Pollard,1.0,1.0,1.0,2.0,50.0,3.0,2.0,1.0,0.0028050473695941935
10685,74432,TL Suman,Ankit Sharma,1.0,1.0,0.1,5.0,20.0,1.2,50.0,10.0,0.011220189478376996
10686,74436,RE Levi,Ankit Sharma,2.0,2.0,0.1,2.0,100.0,6.0,20.0,20.0,0.11220189478377063
10687,74438,RE Levi,DW Steyn,1.0,1.0,2.0,8.0,12.5,0.75,4.0,0.5,0.00035063092119924644
10688,74444,RG Sharma,Ankit Sharma,10.0,11.0,0.1,17.0,58.8235294117647,3.8823529411764706,170.0,110.0,0.3630061301827874
10689,74458,AT Rayudu,Ankit Sharma,11.0,11.0,0.1,11.0,100.0,6.0,110.0,110.0,0.6171104213107386
10690,74468,AT Rayudu,Anand Rajan,3.0,4.0,0.1,6.0,50.0,4.0,60.0,40.0,0.11220189478377063
10691,74469,RG Sharma,Anand Rajan,6.0,7.0,0.1,6.0,100.0,7.0,60.0,70.0,0.3927066317431972
10692,74486,AT Rayudu,CL White,3.0,3.0,0.1,4.0,75.0,4.5,40.0,30.0,0.12622713163174193
10693,74487,RG Sharma,CL White,8.0,8.0,0.1,5.0,160.0,9.6,50.0,80.0,0.7180921266161322
10694,74506,KA Pollard,Ankit Sharma,10.0,10.0,0.1,6.0,166.66666666666666,10.0,60.0,100.0,0.9350157898647553
10695,74511,KA Pollard,CL White,8.0,8.0,0.1,3.0,266.6666666666667,16.0,30.0,80.0,1.1968202110268868
10696,74529,KA Pollard,DT Christian,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10697,74545,JEC Franklin,DW Steyn,3.0,5.0,0.1,10.0,30.0,3.0,100.0,50.0,0.08415142108782792
10698,74546,JEC Franklin,DT Christian,7.0,8.0,0.1,5.0,140.0,9.6,50.0,80.0,0.6283306107891157
10699,74570,G Gambhir,HV Patel,44.0,46.0,0.1,29.0,151.72413793103448,9.517241379310345,290.0,460.0,3.9154592248681346
10700,74575,JH Kallis,HV Patel,10.0,10.0,0.1,6.0,166.66666666666666,10.0,60.0,100.0,0.9350157898647553
10701,74590,MS Bisla,DL Vettori,19.0,19.0,0.1,13.0,146.15384615384616,8.76923076923077,130.0,190.0,1.557880154497739
10702,74618,MS Bisla,HV Patel,11.0,11.0,0.1,5.0,220.0,13.2,50.0,110.0,1.3576429268836252
10703,74646,MK Tiwary,HV Patel,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
10704,74650,RN ten Doeschate,Z Khan,3.0,3.0,0.1,3.0,100.0,6.0,30.0,30.0,0.16830284217565594
10705,74655,RN ten Doeschate,M Muralitharan,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10706,74662,LR Shukla,R Vinay Kumar,4.0,4.0,0.1,8.0,50.0,3.0,80.0,40.0,0.11220189478377063
10707,74668,B Lee,HV Patel,8.0,8.0,0.1,4.0,200.0,12.0,40.0,80.0,0.8976151582701652
10708,74670,LR Shukla,HV Patel,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10709,74673,R Bhatia,HV Patel,12.0,12.0,0.1,4.0,300.0,18.0,40.0,120.0,2.019634106107872
10710,74674,CA Pujara,B Lee,6.0,6.0,0.1,6.0,100.0,6.0,60.0,60.0,0.3366056843513119
10711,74698,AB de Villiers,B Lee,5.0,5.0,0.1,3.0,166.66666666666666,10.0,30.0,50.0,0.46750789493237765
10712,74710,AB de Villiers,R Bhatia,36.0,36.0,0.1,27.0,133.33333333333334,8.0,270.0,360.0,2.692845474810496
10713,74713,SS Tiwary,R Bhatia,20.0,20.0,1.0,16.0,125.0,7.5,16.0,20.0,0.14025236847971329
10714,74718,MA Agarwal,L Balaji,2.0,2.0,1.0,3.0,66.66666666666667,4.0,3.0,2.0,0.0074801263189179235
10715,74722,MA Agarwal,R Bhatia,4.0,4.0,0.1,4.0,100.0,6.0,40.0,40.0,0.22440378956754126
10716,74729,DL Vettori,L Balaji,9.0,11.0,1.0,9.0,100.0,7.333333333333333,9.0,11.0,0.06171104213107381
10717,74735,DL Vettori,R Bhatia,12.0,12.0,0.1,5.0,240.0,14.4,50.0,120.0,1.6157072848862977
10718,74747,R Vinay Kumar,RN ten Doeschate,7.0,10.0,0.1,9.0,77.77777777777777,6.666666666666667,90.0,100.0,0.43634070193688584
10719,74748,SS Tiwary,RN ten Doeschate,3.0,4.0,1.0,5.0,60.0,4.8,5.0,4.0,0.013464227374052506
10720,74755,R Vinay Kumar,R Bhatia,2.0,2.0,0.1,3.0,66.66666666666667,4.0,30.0,20.0,0.07480126318918034
10721,74763,HV Patel,RN ten Doeschate,2.0,2.0,0.1,3.0,66.66666666666667,4.0,30.0,20.0,0.07480126318918034
10722,74767,HV Patel,Shakib Al Hasan,8.0,10.0,1.0,8.0,100.0,7.5,8.0,10.0,0.056100947391885314
10723,74789,Z Khan,RN ten Doeschate,8.0,8.0,0.1,4.0,200.0,12.0,40.0,80.0,0.8976151582701652
10724,74796,Z Khan,Shakib Al Hasan,3.0,3.0,0.1,3.0,100.0,6.0,30.0,30.0,0.16830284217565594
10725,74802,F du Plessis,IK Pathan,10.0,10.0,0.1,8.0,125.0,7.5,80.0,100.0,0.7012618423985666
10726,74810,F du Plessis,UT Yadav,10.0,12.0,0.1,8.0,125.0,9.0,80.0,120.0,0.8415142108782799
10727,74820,F du Plessis,M Morkel,1.0,1.0,1.0,6.0,16.666666666666668,1.0,6.0,1.0,0.0009350157898647682
10728,74821,S Badrinath,M Morkel,6.0,8.0,0.1,13.0,46.15384615384615,3.6923076923076925,130.0,80.0,0.20714195960080733
10729,74844,RA Jadeja,KP Pietersen,6.0,6.0,0.1,6.0,100.0,6.0,60.0,60.0,0.3366056843513119
10730,74845,S Badrinath,KP Pietersen,8.0,8.0,0.1,3.0,266.6666666666667,16.0,30.0,80.0,1.1968202110268868
10731,74878,DJ Bravo,S Nadeem,5.0,5.0,0.1,13.0,38.46153846153846,2.3076923076923075,130.0,50.0,0.10788643729208713
10732,74907,MS Dhoni,M Morkel,34.0,34.0,1.0,13.0,261.53846153846155,15.692307692307692,13.0,34.0,0.49886688603861107
10733,74908,DJ Bravo,M Morkel,3.0,3.0,0.1,3.0,100.0,6.0,30.0,30.0,0.16830284217565594
10734,74909,JA Morkel,M Morkel,2.0,3.0,0.1,3.0,66.66666666666667,6.0,30.0,30.0,0.11220189478377063
10735,74913,DJ Bravo,UT Yadav,22.0,23.0,1.0,15.0,146.66666666666666,9.2,15.0,23.0,0.18924719586862648
10736,74917,R Ashwin,UT Yadav,12.0,12.0,0.1,5.0,240.0,14.4,50.0,120.0,1.6157072848862977
10737,74919,R Ashwin,M Morkel,4.0,4.0,0.1,2.0,200.0,12.0,20.0,40.0,0.4488075791350826
10738,74922,SB Jakati,M Morkel,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
10739,74943,NV Ojha,R Ashwin,14.0,14.0,1.0,18.0,77.77777777777777,4.666666666666667,18.0,14.0,0.061087698271164004
10740,74952,KP Pietersen,DE Bollinger,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
10741,74956,KP Pietersen,R Ashwin,11.0,11.0,0.1,6.0,183.33333333333334,11.0,60.0,110.0,1.131369105736354
10742,74962,DPMD Jayawardene,SB Jakati,14.0,14.0,0.1,13.0,107.6923076923077,6.461538461538462,130.0,140.0,0.8458296683699634
10743,74967,KP Pietersen,RA Jadeja,18.0,18.0,0.1,13.0,138.46153846153845,8.307692307692308,130.0,180.0,1.39820822730545
10744,74968,DPMD Jayawardene,RA Jadeja,5.0,5.0,0.1,5.0,100.0,6.0,50.0,50.0,0.2805047369594266
10745,74973,KP Pietersen,DJ Bravo,13.0,13.0,1.0,9.0,144.44444444444446,8.666666666666666,9.0,13.0,0.1053451123247624
10746,75005,RE Levi,AA Chavan,14.0,15.0,0.1,8.0,175.0,11.25,80.0,150.0,1.47264986903699
10747,75011,TL Suman,A Singh,3.0,3.0,1.0,6.0,50.0,3.0,6.0,3.0,0.008415142108782803
10748,75014,RE Levi,A Singh,3.0,3.0,0.1,5.0,60.0,3.6,50.0,30.0,0.10098170530539352
10749,75029,RG Sharma,KK Cooper,20.0,20.0,0.1,19.0,105.26315789473684,6.315789473684211,190.0,200.0,1.1810725766712702
10750,75032,RE Levi,KK Cooper,4.0,4.0,0.1,3.0,133.33333333333334,8.0,30.0,40.0,0.2992050527567217
10751,75041,RE Levi,GB Hogg,5.0,5.0,1.0,3.0,166.66666666666666,10.0,3.0,5.0,0.04675078949323774
10752,75043,RG Sharma,GB Hogg,17.0,18.0,1.0,13.0,130.76923076923077,8.307692307692308,13.0,18.0,0.1320529992455146
10753,75046,AT Rayudu,GB Hogg,13.0,13.0,0.1,10.0,130.0,7.8,100.0,130.0,0.9481060109228621
10754,75047,RE Levi,SK Trivedi,3.0,3.0,0.1,3.0,100.0,6.0,30.0,30.0,0.16830284217565594
10755,75048,AT Rayudu,SK Trivedi,25.0,25.0,0.1,19.0,131.57894736842104,7.894736842105263,190.0,250.0,1.8454259010488596
10756,75055,KA Pollard,GB Hogg,13.0,13.0,0.1,8.0,162.5,9.75,80.0,130.0,1.1851325136535777
10757,75059,KA Pollard,AA Chavan,16.0,17.0,1.0,9.0,177.77777777777777,11.333333333333334,9.0,17.0,0.16954952989547556
10758,75071,KA Pollard,KK Cooper,17.0,18.0,1.0,10.0,170.0,10.8,10.0,18.0,0.1716688990191691
10759,75074,AT Rayudu,KK Cooper,42.0,44.0,1.0,24.0,175.0,11.0,24.0,44.0,0.431977294917517
10760,75110,KD Karthik,KK Cooper,16.0,16.0,2.0,13.0,123.07692307692308,7.384615384615385,6.5,8.0,0.05523785589354868
10761,75112,JEC Franklin,KK Cooper,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
10762,75113,JEC Franklin,A Singh,1.0,1.0,1.0,2.0,50.0,3.0,2.0,1.0,0.0028050473695941935
10763,75120,Harbhajan Singh,KK Cooper,21.0,21.0,0.1,8.0,262.5,15.75,80.0,210.0,3.092564724977679
10764,75136,AM Rahane,MM Patel,12.0,12.0,0.1,7.0,171.42857142857142,10.285714285714286,70.0,120.0,1.1540766320616411
10765,75149,AM Rahane,JEC Franklin,6.0,6.0,0.1,4.0,150.0,9.0,40.0,60.0,0.5049085265269679
10766,75150,OA Shah,JEC Franklin,17.0,18.0,0.1,12.0,141.66666666666666,9.0,120.0,180.0,1.4305741584930756
10767,75156,AM Rahane,PP Ojha,28.0,28.0,0.1,17.0,164.7058823529412,9.882352941176471,170.0,280.0,2.587243691484594
10768,75180,OA Shah,KA Pollard,40.0,42.0,0.1,24.0,166.66666666666666,10.5,240.0,420.0,3.9270663174319727
10769,75182,AM Rahane,KA Pollard,7.0,8.0,1.0,8.0,87.5,6.0,8.0,8.0,0.03927066317431971
10770,75194,AL Menaria,KA Pollard,14.0,15.0,1.0,8.0,175.0,11.25,8.0,15.0,0.14726498690369894
10771,75198,AL Menaria,Harbhajan Singh,8.0,8.0,0.1,10.0,80.0,4.8,100.0,80.0,0.3590460633080661
10772,75214,AL Menaria,SL Malinga,3.0,4.0,0.1,6.0,50.0,4.0,60.0,40.0,0.11220189478377063
10773,75216,KK Cooper,Harbhajan Singh,10.0,11.0,1.0,9.0,111.11111111111111,7.333333333333333,9.0,11.0,0.06856782459008193
10774,75225,KK Cooper,MM Patel,6.0,6.0,1.0,2.0,300.0,18.0,2.0,6.0,0.10098170530539352
10775,75227,AA Chavan,MM Patel,4.0,4.0,0.1,1.0,400.0,24.0,10.0,40.0,0.8976151582701652
10776,75231,AA Chavan,KA Pollard,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10777,75232,A Singh,KA Pollard,0.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0
10778,75235,SK Trivedi,KA Pollard,2.0,2.0,0.1,1.0,200.0,12.0,10.0,20.0,0.22440378956754126
10779,75236,GB Hogg,SL Malinga,1.0,1.0,0.1,3.0,33.333333333333336,2.0,30.0,10.0,0.01870031579729503
10780,75239,SK Trivedi,SL Malinga,0.0,0.0,0.1,3.0,0.0,0.0,30.0,0.0,0.0
10781,75242,GB Hogg,MM Patel,1.0,1.0,1.0,2.0,50.0,3.0,2.0,1.0,0.0028050473695941935
10782,75243,SK Trivedi,MM Patel,3.0,3.0,0.1,2.0,150.0,9.0,20.0,30.0,0.25245426326348397
10783,75318,CH Gayle,SB Jakati,19.0,24.0,0.1,8.0,237.5,18.0,80.0,240.0,3.197754001337464
10784,75371,CA Pujara,DE Bollinger,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10785,75372,DL Vettori,DE Bollinger,1.0,1.0,0.1,1.0,100.0,6.0,10.0,10.0,0.056100947391885314
10786,75374,RR Bhatkal,DE Bollinger,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10787,75375,R Vinay Kumar,DE Bollinger,6.0,6.0,0.1,1.0,600.0,36.0,10.0,60.0,2.019634106107872
10788,75379,F du Plessis,DL Vettori,23.0,23.0,0.1,14.0,164.28571428571428,9.857142857142858,140.0,230.0,2.119814369307667
10789,75400,F du Plessis,R Vinay Kumar,18.0,21.0,1.0,29.0,62.06896551724138,4.344827586206897,29.0,21.0,0.07312468315218146
10790,75406,F du Plessis,RR Bhatkal,18.0,18.0,0.1,5.0,360.0,21.6,50.0,180.0,3.63534139099417
10791,75409,M Vijay,RR Bhatkal,3.0,3.0,0.1,2.0,150.0,9.0,20.0,30.0,0.25245426326348397
10792,75412,M Vijay,M Muralitharan,2.0,2.0,2.0,6.0,33.333333333333336,2.0,3.0,1.0,0.0018700315797294254
10793,75413,F du Plessis,M Muralitharan,8.0,8.0,1.0,9.0,88.88888888888889,5.333333333333333,9.0,8.0,0.03989400703422952
10794,75419,F du Plessis,V Kohli,6.0,6.0,0.1,5.0,120.0,7.2,50.0,60.0,0.4039268212215743
10795,75448,MS Dhoni,RR Bhatkal,14.0,14.0,0.1,5.0,280.0,16.8,50.0,140.0,2.199157137761905
10796,75466,DJ Bravo,Z Khan,10.0,10.0,0.1,7.0,142.85714285714286,8.571428571428571,70.0,100.0,0.8014421055983617
10797,75487,JA Morkel,V Kohli,28.0,28.0,0.1,6.0,466.6666666666667,28.0,60.0,280.0,7.330523792539682
10798,75506,JD Ryder,P Awana,2.0,2.0,0.1,5.0,40.0,2.4,50.0,20.0,0.04488075791350821
10799,75510,SC Ganguly,P Awana,8.0,8.0,0.1,4.0,200.0,12.0,40.0,80.0,0.8976151582701652
10800,75519,MN Samuels,P Awana,2.0,3.0,0.1,7.0,28.571428571428573,2.5714285714285716,70.0,30.0,0.0480865263359016
10801,75536,AD Mathews,AD Mascarenhas,10.0,10.0,0.1,6.0,166.66666666666666,10.0,60.0,100.0,0.9350157898647553
10802,75541,AD Mathews,P Kumar,9.0,9.0,0.1,5.0,180.0,10.8,50.0,90.0,0.9088353477485424
10803,75553,AD Mathews,Harmeet Singh,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10804,75577,M Manhas,AD Mascarenhas,7.0,11.0,1.0,5.0,140.0,13.2,5.0,11.0,0.08639545898350343
10805,75578,SPD Smith,AD Mascarenhas,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
10806,75588,SPD Smith,P Awana,10.0,10.0,0.1,7.0,142.85714285714286,8.571428571428571,70.0,100.0,0.8014421055983617
10807,75590,M Manhas,P Awana,1.0,1.0,0.1,2.0,50.0,3.0,20.0,10.0,0.0280504736959426
